462092,PSEIPCORE,Command EIP_OBJECT_REGISTER_CONNECTION_CNF with changing error codes,The Request packet with wrong length produces alternating the error codes 0xC0000007 (TLR_E_INVALID_PACKET_LEN) and 0xC0000124 (TLR_E_PARAMETER_ERROR).,
454390,PSEIPCORE,Change stack limitation for ltd. Libs,The current solution for limited Stack has some disadvantage for customer and development. So the new limitation is a time limitation of one hour instead of configuration limitation.\n* Remove the old stack limitation form the current implementation\n* Add new limitation according the specification\n\n\n,
101730,PSEIPCORE,Multicast connection linked to wrong connection after 1st connection is closed,"When multicast connections are used and multiple connections are established to the same connection end point, the relationship between the TO Connection and the OT Connection can be lost after a connection is closed.",
659344,PSEIP,DHCP-retrieved domain name not properly padded,"<p>During my work on&nbsp;<span>PSEIP-255, PSLWIP-357 and&nbsp;PSEISV5-197, I discovered the following issue with the DHCP implementation on the release branch, which I have fixed along the way for trunk.</span></p>\r\n\r\n<p>When a domain name is retrieved via DHCP which has odd number of characters, the stack applies wrong padding of domainname in attribute 5 of TCP/ Interface object.</p>\r\n\r\n<p>The terminating NUL-byte is set at the wrong index in the string.</p>\r\n",
658825,PSEIP,"Apply value of SelectAcd attribute on TCP object start only, not on any config change","<p style=""padding: 0px;"">The CIP specification states that the SelectAcd&nbsp;bit, when set or cleared, shall take effect not before the next reset.</p>\r\n\r\n<p style=""padding: 0px;"">This causes a failure in ODVA certification as described in the linked ticket.</p>\r\n",
655992,PSEIP,Wrong hardware options in nxi file header for single port firmware X190H000.nxi,"<p>The single port firmware shows the following entries in the hardware options section:</p>\r\n\r\n<table class=""je-mso-wrapper""><tbody><tr><td><table class=""je-mso-wrapper""><tbody><tr><td><p><span class=""je-pasted-image""><span class=""je-pasted-image""><img alt="""" src=""https://ticket.hilscher.com/plugins/servlet/jeditor_file_provider?imgId=ckupload202010225111583903464871538&amp;fileName=pastedImage.png"" zlink="""" width=""540"" height=""252""><span>&nbsp;</span></span></span></p></td></tr></tbody></table></td></tr></tbody></table>\r\n\r\n<p><span class=""je-pasted-image""><span class=""je-pasted-image""><span>Clarify whether the ""Hardware Option 2"" field should also show 0x0000 (""undefined"") for the single port firmware.</span></span></span></p>\r\n",
655528,PSEIP,"When QuickConnect is enabled in SetConfig request with the remanent data being unavail/deleted, then the EN PHY config is not set as expected","<p>When I delete the remanent data, then send a SetConfig packet with bQuickConnectFlags = 0x3, and issue a channel init or actual power cycle, I expect QuickConnect to be enabled (which is observable by actual Quick Connecting with the next power cycle or channel init). In this case, it is also expected that EN attributes 6 and 768 are set to fixed values.</p>\r\n\r\n<p>This is not the case unless the device actually has remanent data. However, since remanent data is not written to flash unless the runtime configuration changes for the first time, we do not st the EN attributes to fixed values with the current implementation.</p>\r\n\r\n<p>&nbsp;</p>\r\n",
655275,PSEIP,Registering a user object reusing an existing built-in object ID may cause uninitialized error code on network,<p>This was introduced recently with ticket PSEIP-194.</p>\r\n,
655115,PSEIP,Add all assembly members into one single member ,"<p>Assembly attribute 3 ""data"" is structured into multiple members. The actual process data will be one member.</p>\r\n\r\n<p>For the assembly options MAP_RUNIDLE, MAP_SEQCNT and the recently added MAP_PRODLFAGS, additional members are created.</p>\r\n\r\n<p>Thus, the maximum number of members, with 10 assemblies being supported, is 40. Each member corresponds to one instance of the Hilscher EIP I/O object.</p>\r\n\r\n<p>The defintitions of members of an assembly is arbitrary by design.</p>\r\n\r\n<p>For optimizing the RAM footprint, we could combine all non-process data member into one member ""metadata"", reducing the overall number of mebers to the overall number of assemblies (10). Maximum RAM footprint would reduce by ~3KB</p>\r\n",
655104,PSEIP,Rework stack mode state machine for simplicity,"<p>The stack mode statemachine has actions defined for each state change where in fact it would be sufficient to just have one action defined for each state which is performed on entry of that state.</p>\r\n\r\n<p>Also, there is a strict order of state transitions:</p>\r\n\r\n<pre style=""background-color:#F7F7F7;border:1px solid #D7D7D7;padding:.5em 1em .5em 1em;"">   +---------+    +---------+    +---------+    +---------+\r\n-&gt; |         | -&gt; |         | -&gt; |         | -&gt; |         |\r\n   | Offline |    |  Stop   |    |  Idle   |    |   Run   |\r\n   |         | &lt;- |         | &lt;- |         | &lt;- |         |\r\n   +---------+    +---------+    +---------+    +---------+</pre>\r\n\r\n<p>So, for instance, a transition from Run to Offline should be transitive: Run-&gt;Idle-&gt;Stop-&gt;Offline, i.e. executing each entry action of all the states between the current state (excluding) and the target state (including).</p>\r\n",
655078,PSEIP,Host application shall be able to control Identity object's attribtue 8 (State) and module status LED,"<p>Some special application types have to handle the state attribute of the identity object itself.</p>\r\n\r\n<p>e.g. in case of CIP Safety, the status attribute of the Safety Supervisor object (which is handled inside the host application) directly affects the identity object's state attribute.</p>\r\n\r\n<p>Such applications types also need to control the module status LED by themself. Therfore, the host application shall have the possibility to control that LED.</p>\r\n\r\n<p>Usually, the module status LED and the identity state attribute are controlled by the EtherNet/IP stack. When the host application takes control over these, the following shall apply:</p>\r\n\r\n<ol>\r\n\t<li>The host application is exclusively responsible for the content of the identity state attribute and the behavior of the module status LED</li>\r\n\t<li>Once the host application takes control, there is no way back. The host application shall not be able to switch this feature ON and OFF.</li>\r\n\t<li>The EtherNet/IP stack shall take control not before a reset of the stack has been performed.</li>\r\n</ol>\r\n",
654828,PSEIP,"Update HAL-Toolbox, PS-Toolbox, OSAL, DrvEth, DrvEth-2PS",<p>/svn/FirmwareBuilds/Components/Drv_Eth/tags/V1.10.0.1@4506<br>\r\n/svn/FirmwareBuilds/Components/Drv_Eth_Adapter/2PortSwitch/tags/V1.5.0.0@4507<br>\r\n/svn/Firmwarebuilds/Components/OSAL/tags/V2.2.1.0@4527</p>\r\n\r\n<p>/svn/Firmwarebuilds/Components/ToolBox/PS_Toolbox/tags/V1.5.1.0@4543<br>\r\n/svn/Firmwarebuilds/Components/ToolBox/HAL_Toolbox/tags/V1.5.1.0@4542</p>\r\n,
654751,PSEIP,Class1 connections are rejected with wrong expected connection size.,<p>Class1 connections are rejected with wrong expected connection size.</p>\r\n,
654237,PSEIP,Class 0 connection cannot be established,<p>Class 0 connection cannot be established</p>\r\n,
653638,PSEIP,"Declare field ""ulQoSFlags"" in EIP_DPMINTF_QOS_CONFIG_T as unused/deprecated","<p>The current EtherNet/IP firwmare does not evaualte the field ulQoSFlags. QoS will always be enabled.</p>\r\n\r\n<p>Therefore, declare this field deprecated in the API manual and also remove the flag definitions related to this field (EIP_OBJECT_QOS_FLAGS_...).<br>\r\nUser shall set ulQoSFlags to value 0 when using the Set-Config packet for configuration.</p>\r\n",
653492,PSEIP,Connection Manager Test of CT17 fails,"<p>The device sends UDP process data frames to wrong UDP port.</p>\r\n\r\n<p>The originator requests that the data shall be sent to port 2000, but the device sends the data frame to port 2222.</p>\r\n",
653198,PSEIP,Host application shall be able to deactivate the transmission trigger timer for application-triggered and change-of-state connections,"<p>Usually, connections of type ""application triggered"" or ""change-of-state"" produce process data frames on the network autonomuously (keep alive frames) based on the API (accepted packet interval) even if the host application does not provide new data to the protocol stack. This avoids connection timeouts in case the host application is not ""fast"" enough to provided new data in time.</p>\r\n\r\n<p>E.g. CIP-Safety applications shall have the possibility to deactivate this behavior as they do not want ""keep-alive"" frames to show up on the network. When deactivated, process data frames shall only be sent when the host application provides new data to the protocol stack. This applies to connections of type application-triggered and change-of-state only.</p>\r\n",
653117,PSEIP,Process data frames of application-triggered connections shall be triggerable individually,"<p>Currently, when updating the assembly instance's data (by call of CIPHIL_CMD_AS_UPDATE_PRODUCING) all assembly instance's data gets updated. At the same time, if the assembly is part of an application-triggered connection, the process data frame for that specific connection is sent on the network.</p>\r\n\r\n<p>Problem:<br>\r\nWhen multiple application-triggered connections running at the same time, the current implementation will trigger process data frames for all connections. The application has no option to choose the connection for which a new process data frame should be triggered.</p>\r\n\r\n<p>Therefore, a new mechanism shall be implemented that gives the host application the option to choose the assembly instances for which new data frame is triggered.</p>\r\n",
652501,PSEIP,Optimize performance of IO assembly data processing,"<p>Currently, updating an assembly's input/output data takes a lot of time in case the assembly instance holds multiple IO members.</p>\r\n\r\n<p>The reason is, that the assembly object call mutext lock/unlock for each member individually.<br>\r\nBetter would be to lock/unlock the mutex only once for each assembly instance or even only once for the update process of all instances.</p>\r\n",
652208,PSEIP,Time Sync object can be created only if DLR object is available,"<p>Currently it is not possible to create the Time Sync object without also supporting the DLR object.</p>\r\n\r\n<p>When the Time Sync object is created it tries to get the DLR handle and returns an error in case this is not successful.</p>\r\n\r\n<p>The Time sync must access the DLR object in case DLR is supported. This is necessary as the Time Sync object needs information about changing topology events (e.g. Ring break).</p>\r\n\r\n<p>However, in case DLR is not supported, the Time Sync object must not insist of accessing the DLR object.</p>\r\n",
650264,PSEIP,[Time Sync] Attribute 14 (Port Log Announce Interval Cfg) has incorrect default value,"<p>Time Sync\'s attribute 14 (Port Log Announce Interval Cfg) has an incorrect default value of 0.</p>\r\n\r\n<p>CIP Volume 1, Edition 3.28, Table 5B-2.22 ""Profile Default Settings and Range"" defines the default value to be 1.</p>\r\n",
649816,PSEIP,"When comm channel1 exists, SocketAPI shall not be available on channel 0",<p>Discovered during PSEISV3.6 development.</p>\r\n,
649295,PSEIP,No initial HIL_LINK_STATUS_CHANGE_IND on HIL_REGISTER_APP_REQ,"<p>Due to wrong ordering of startup calls.</p>\r\n\r\n<p>EIP-GCI is not yet started on link status change, so does not send inidcation to genAP.</p>\r\n",
648857,PSEIP,Set netIf initial (zero) address and set netif up,"<p>In order for the netident and the taglist feature&nbsp;HIL_TAG_LWIP_PORTS_FOR_IP_ZERO to work properly, we have to configure an initial zero-IP address into the lwIP and set the network interface up.</p>\r\n\r\n<p>This has to be done after the DDP has been set active and the DrvEth-subsystem has been started.</p>\r\n",
648627,PSEIP,Stack should never set the netif down,"<p>The netif is set down during BusOff and stack resets, but it is used concurrently by the SocketAPI component which will cause undesired side effects.</p>\r\n\r\n<p>netif should be kept up always. BusOff has to be implemented without setting it down.</p>\r\n",
645971,PSEIP,ListIdentity Response Delay,"<p>In firmware products like netFIELD, but not in the vanilla firmware, we observe CTT17 errors/warnings like:</p>\r\n\r\n<pre style=""background-color:#F7F7F7;border:1px solid #D7D7D7;padding:.5em 1em .5em 1em;"">222<span style=""white-space:pre""> </span>  1&gt; *** The DUT responded to ListIdentity Broadcast request in 1201 ms, slower than the expected 1200 ms. It may take longer time to read the response back than the actual packet </pre>\r\n\r\n<p>and</p>\r\n\r\n<pre style=""background-color:#F7F7F7;border:1px solid #D7D7D7;padding:.5em 1em .5em 1em;"">277<span style=""white-space:pre""> </span>  2&gt; *** The DUT does not generate response randomly as required by the specification, MaxResponseDelay: 1200 ms \r\n\r\n     actual delay(ms): 982, 437, 1170, 1201, 78, 266, 343, 624, 437, 234  \r\n\r\n     mean: 577.20, standard deviation: 403.40. The error will be treated as a Warning in CT17.\r\n\r\n     The time measurement may not be accurate, please verify with the Wireshark capture.</pre>\r\n\r\n<p>Maybe we should investigate again, if we can further improve here to avoid these errors/warnings, although this probably cannot be terminally solved.</p>\r\n",
645572,PSEIP,Define EIP_OBJECT_CIP_SERVICE_CNF_SIZE: Wrong parenthesis,"<p>The define should be entirely in parenthesis.<br>\r\nCurrenlty, it can't be used in calculations at all.</p>\r\n\r\n<p>Example:</p>\r\n\r\n<blockquote>\r\n<p>X = Y -&nbsp;EIP_OBJECT_CIP_SERVICE_CNF_SIZE</p>\r\n</blockquote>\r\n\r\n<p>causes an incorrect result/underflow.</p>\r\n",
645563,PSEIP,Cyclic class 0/1: Have first I/O data production immediately,"<p>Currently, when a class 0/1 connection opens, we start the transmission trigger timer and generate the first I/O data not before this timer expires. Although the specification is not very explicit on this, it seems as if we are supposed to produce the first I/O data immediately in a best-effort manner.</p>\r\n\r\n<p>When comparing with third party devices, it can be observed that these devices do not wait a full production cycle until the first I/O production happens.</p>\r\n\r\n<p>Since it might address some very rare errors in the Conformance test, we should generate the first I/O frame ASAP after the connection has been established.</p>\r\n",
645257,PSEIP,CT17: Connection Manager sporadically fails when RPI is set to 10 ms,"<p>In some rare cases, it was observed that the CT17: Connection Manager test fails when the RPI is set to 10 ms.</p>\r\n\r\n<p>The cause was&nbsp;a race condition, when, in parallel, a class 0/1 connection timed&nbsp;out and a new TCP stream was opened. Then the stack closed the new stream immediately, where it should only have closed the causal TCP stream over which the class 0/1 connection was opened.</p>\r\n\r\n<p>The timing of RPI=10ms tuned out to be just in in the&nbsp;""sweet spot"" to reliably trigger&nbsp;the issue once in a few test runs.</p>\r\n",
643471,PSEIP,Reallow user set access to TCP/IP object attribute 1,"<p>With the linked ticket, we restricted write accesss permiussion for the DPM user. Turned out that TCP/IP object attribute 1 needs to be accessed by the host in case TCP/IP configuration over pushwheel or other hardware means is supported by a customer's device.</p>\r\n\r\n<p>We should revert the change for that single attribute to reallow user set access.</p>\r\n",
642392,PSEIP,Additional status size too large in case of ownership conflict error,"<p>If a connection request is handled and an ownership conflict is detected, two words of extended status are returned, where the second one is always one.</p>\r\n\r\n<p>Only one word shall be returned.</p>\r\n\r\n<p>Same issue for the case where we return&nbsp;CIP_ESR_BAD_PRODUCING_APPL_PATH or&nbsp;CIP_ESR_BAD_CONSUMING_APPL_PATH.</p>\r\n\r\n<p>&nbsp;</p>\r\n",
642297,PSEIP,Support coverage analysis with gcov,<p>I ported a libgcov-runtime to the netX and I need some changes in the source regarding its use.</p>\r\n,
640878,PSEIP,Check configuration assembly data in forward open request if there is a running connection that uses the same configuration assembly instance,"<p>Check configuration assembly data in forward open request if there is a running connection that uses the same configuration assembly instance.</p>\r\n\r\n<p>In case the configuration data differs, reject the forward open request with an Ownership Conflict (0x106) as defined in CIP Volume 1, Edition 3.28, Section 3-6.2 ""Configuration""</p>\r\n\r\n<p>In case the configuration data does not differ, consider accepting the connection right away without taking the host application into account. Or at least do not forward the configuration data to the host application to avoid that the application starts overwriting the currently active configuration.</p>\r\n\r\n<p>Other solutions are welcome. The goal is to avoid that the host application needs to store the information of currently active connections and assembly instances.</p>\r\n\r\n<p>&nbsp;</p>\r\n\r\n<p><b>Final design:</b></p>\r\n\r\n<p style=""margin-top: 10px; padding: 0px; background-color: rgb(245, 245, 245);"">The option EIP_AS_OPTION_FIXED_SIZE is now respected for config assemblies.<br>\r\nAPI change: The application will set the initial config data into each config assembly.<br>\r\nAPI change: The application will not set the config data back into the stack anymore on changes.<br>\r\nAPI change: The application will only be informed about actual (== effective) changes of the configuration data.</p>\r\n\r\n<p style=""padding: 0px; background-color: rgb(245, 245, 245);"">Design change: The stack will now bind the config assembly to each connection which provided config data for it. With the first connection, the config assembly will now be ""owned"" and all further connections towards this assembly&nbsp;are rejected with an ownership conflict error unless they provide the same currently active config data.&nbsp;The config assembly will be unbound when the last involved connection closes.</p>\r\n\r\n<p style=""padding: 0px; background-color: rgb(245, 245, 245);"">Design change:&nbsp;The stack will now check if the addressed config assembly is of class 4, does exist, and that the connection\'s config data matches the config assembly\'s size. Here, the flag FIXED_SIZE is respected, so that either only&nbsp;a subset of the configuration assembly\'s data can be set by the connection or the entire config data has to be set. On such addressing or size mismatches, the connection request is rejected right away without further involvement of the host application.</p>\r\n",
638973,PSEIP,Optimizations,<p>Minor cleanup/optimization which brings a slight reduction in code size and RAM demand.</p>\r\n,
638000,PSEIP,Hilscher objects in the vendor specific range colliding with vendor specific user objects,"<p>Customer has legacy software where he uses vendor-specific object ids that are also used by the V3/V5 stack. Find &amp; implement a mechanism to remove such collisions</p>\r\n\r\n<p><b>Final design:</b></p>\r\n\r\n<p>When the host registers a vendor-specific object (EIP_OBJECT_MR_REGISTER_REQ) which causes a conflict with a builtin Hilscher-specific object with the same class ID, then the registration will succeed anyway. Subsequently, the host-registered object will be adressed for explicit services over the network, instead of the Hilscher object. Thus, the Hilscher object will not be available to network peers anymore.<br>\r\nAnyway, at the DPM packet interface, the Hilscher-specific object will&nbsp;still be addressable, i.e. it still exists, concurrently using the same class ID, and the distinction between both is achieved by taking the interface into account as a secondary key to make the addressing unique.</p>\r\n",
637711,PSEIP,The behavior of the Hilscher specific IO object (0x402) should be configurable so that it does not always check for overlapping memory when a new instance is created.,<p>Currently the Hilscher specific IO object (0x402) always checks for overlapping memory areas when a new instances is created. This behavior shall be configurable so that the application can decide whether or not this check is performed.</p>\r\n\r\n<p>This default behavior shall not change to be compatible to previous versions.</p>\r\n\r\n<p>&nbsp;</p>\r\n\r\n<p>&nbsp;</p>\r\n,
637290,PSEIP,Backport - EIP_AS_OPTION_MAP_SEQCOUNT for class 0 connections always mapped value zero into the DPM,"<p>This is not respected by the current implementation, nor is it tested in the current regression tests.<br>\r\nFor class 0 connection, no sequence count is contained in the I/O frames. The user still has the possibility to map one.</p>\r\n\r\n<p>Thus, we should keep track of an internal sequence count increment with each new received frame and provide it to the application as a substitute. Then, it can be used to test quickly for changes in the received data.</p>\r\n",
637288,PSEIP,Backport - Setting CIP_FLG_TREAT_NOTIFY is broken for all non-NV and all variable size attributes,"<p>When the user sets that attribute flag he shall receive a change indication for the attribute on chnage. He can accept or reject the change. The client will then receive an appropriate status code (SUCCESS or CIP_GSR_SERVICE_ERROR).</p>\r\n\r\n<p>Unfortunately, if an attribute is flagged which is not in the NV data block client will always reeive back an error status and the new attribute value will not be taken over. The same applies for variable length attributes. like EtherNetLink's attrbute 10 or Assembly's attribute 3.</p>\r\n\r\n<p>&nbsp;</p>\r\n",
636611,PSEIP,"Assembly data which is read over explicit service is not updated, if no I/O connection is running",<p>Reason is the assembly binding (to the DPM) with a certain size.</p>\r\n\r\n<p>This size is zero if no connection is established<br>\r\nThis size is the maximum of all connection sizes if connections are established</p>\r\n\r\n<p>This size should be the assembly's maximum size if no connection is established<br>\r\nThis size should be the maximum of all connection sizes if connections are established</p>\r\n\r\n<p>&nbsp;</p>\r\n,
636500,PSEIP,ForwardOpen is forwarded for class 3 connection,"<p>The forward open is refined into a Large Forward Opern, but then later it is interpret as a ForwardOpen frame again, which messes up the trigger type field and connection parameters.</p>\r\n",
636427,PSEIP,Setting CIP_FLG_TREAT_NOTIFY is broken for all non-NV and all variable size attributes,"<p>When the user sets that attribute flag he shall receive a change indication for the attribute on chnage. He can accept or reject the change. The client will then receive an appropriate status code (SUCCESS or CIP_GSR_SERVICE_ERROR).</p>\r\n\r\n<p>Unfortunately, if an attribute is flagged which is not in the NV data block client will always reeive back an error status and the new attribute value will not be taken over. The same applies for variable length attributes. like EtherNetLink's attrbute 10 or Assembly's attribute 3.</p>\r\n\r\n<p>&nbsp;</p>\r\n",
636242,PSEIP,Off-by-one error in attribute Id check of CIPHIL_CMD_GET_ATTR_OPTION of TCP/IP object,<p>Attribute options of last attribute 14 cannot be retrieved/modified due to a off-byone-error in the range check.</p>\r\n,
633155,PSEIP,"Allow nameserver addresses which are not in the device's subnet, but forbid multicast addresses","<p>Nameservers will most probably be in a different subnet than the device and will have to be reached over the gateway. This is currently considered an invalid configuration.</p>\r\n\r\n<p>Furthermore, multicast addresses shall be rejected if specified as device IP, gateway IP or nameserver IP.</p>\r\n",
633099,PSEIP,"When no valid DDP data is set and thus, packets are rejected, CNF sizes should be set to zero","<p>In case no valid DDP data was set (yet), we return confirmations with the length of the request packets, but with an error status code (e.g. ERR_HIL_INVALID_DDP_OEM_SERIALNUMBER_CODING). This is odd. Better set the response size to zero in these cases</p>\r\n",
632724,PSEIP,"TCP/IP object attribute 9 ""mcast config"" is initialized to [0,0,0,0]","<p>This value is in fact invalid.<br>\r\nThe attribute has special semantics. If the first value in the tuple is different from one, then the other fields shall be set by the protocol stack according to a specified algorithm.<br>\r\n&nbsp;</p>\r\n\r\n<p>This algorithm is correctly executed when the attribute is set.<br>\r\nAnyway, after startup, it is not executed and thus the initial/invalid [0,0,0,0] remains.<br>\r\nAlso execute this algorithm when the object starts.</p>\r\n",
631737,PSEIP,"[TimeSync] PTP stays disabled after power cycle although TimeSync attribute 1 is set to ""Enabled""","<p>PTP stays disabled after power cycle allthough TimeSync attribute 1 is set to ""Enabled"".</p>\r\n\r\n<p>After a power cycle or CIP reset, the Time Sync object may report that PTP is enabled, when the PTP subsystem is actually in in disabled state and does not send or answer any PTP frames.</p>\r\n",
631510,PSEIP,Changing PTP DSCP values must not be applied before next restart (certification issue),<p>Changing PTP DSCP values must not be applied before next restart</p>\r\n,
629459,PSEIP,"Support instance attribute 14 ""IANA Port Admin"" of TCP/IP Interface Object","<p>Support instance attribute 14 ""IANA Port Admin"" of TCP/IP Interface Object</p>\r\n",
627913,PSEIP,[CIP Security] Enable ListIdentity service handler to add CIP Security Information tag to service response,"<p>If a device is CIP Security cabable, it must add an additional item to the list identity response.</p>\r\n\r\n<p>See Volume 8 ""ListIdentity Extension""</p>\r\n",
627847,PSEIP,Update to PTP V2.3.1.0,<p>Update to PTP V2.3.1.0</p>\r\n,
627379,PSEIP,Allow DSCP values used by the PTP subsystem to change dynamically,<p>Allow DSCP values used by the PTP subsystem to change dynamically</p>\r\n,
626900,PSEIP,Add taglist entry to disable DLR support,<p>We have to be able to disable DLR dynamically during startup. The whole CIP object shall then be gone.</p>\r\n,
626369,PSEIP,RCX_GET_DPM_IO_INFO_REQ broken,<p>Wrong data maybe returned.<br>\r\n</p>\r\n,
625647,PSEIP,"EtherNetLink attribute 8 ""Interface state"" may have undefined value 0","<p>After the stack is reset in a channel init, if the PHY config remains the same as in t he previous channel init, the attribute value ""interface state"" (attr. 8) of EtherNetLink will be reflected as zero, whcih is an invalid value.</p>\r\n\r\n<p>This causes an error&nbsp;in CTT17 EtherNetLink Test</p>\r\n",
625633,PSEIP,"When using recent DrvEth, the immediate link change indication causes a crash",<p>Discovered due to the change for&nbsp;<span>PSDRVETH-139</span></p>\r\n,
623749,PSEIP,EIP_AS_OPTION_MAP_SEQCOUNT for class 0 connections always mapped value zero into the DPM,"<p>This is not respected by the current implementation, nor is it tested in the current regression tests.<br>\r\nFor class 0 connection, no sequence count is contained in the I/O frames. The user still has the possibility to map one.</p>\r\n\r\n<p>Thus, we should keep track of an internal sequence count increment with each new received frame and provide it to the application as a substitute. Then, it can be used to test quickly for changes in the received data.</p>\r\n",
623593,PSEIP,Odd macros CIP_UNPACK32 and friends,"<p>These macros are odd and hard to understand.<br>\r\nPlease rework them, to have one macro which does the unpacking(based on a pointer argument) and one macro which does the swapping (based on an intermediate value argument).</p>\r\n\r\n<p>This would very much improve clarity.</p>\r\n\r\n<p>&nbsp;</p>\r\n",
623568,PSEIP,Parsing of requests path with multiple segments,"<p>Request paths which contain certain segments multiple times should be rejected as ambigious.</p>\r\n\r\n<p>Anyway, if we have, for example, two times a logical (instance|attribute|class) segment with value 0 followed by a value != 0, then the path is still accepted and the latter value wins.</p>\r\n",
623465,PSEIP,"In case no resource avail for remanent store indiciation, a crash might occur","<p>If too many NV attributes are set concurrently, with each one causing a FLASH write access, in a manner so that the system runs out of internal resources, a crash of the firmware occurs</p>\r\n",
623264,PSEIP,Typo in packet definiiton name,"<p>""IP_OBJECT_PACKET_CL3_SERVICE_RES_T""</p>\r\n",
623155,PSEIP,DHCP-assigned hostname is not stored remanently & lost over next power cycle,"<p>if a network configuration is received from a DHCP-Server which includes the hostname option, and this hostname is applied into TCP/IP Object, attribute 6 ""Hostname"", then this hostname is not stored in the NV data and will be lost over the next power cycle.</p>\r\n",
623055,PSEIP,Remove library eip_gci_adapteronly,<p>It is not required to have a distinct libraray for the adapter. Remove it</p>\r\n,
622718,PSEIP,"Implement concept for remanent data storage of ""dynamic instances""","<p>With the file object, we have a new scenario that instances are created dynamically and have remanent data which must be handled. Beforehand, all remanent instances were static and known at compile time.</p>\r\n\r\n<p><br>\r\nThus, we have to do some conceptual changes regarding remanent data to conver this new use case and also be able to cover all comparable such cases in the future.</p>\r\n",
622714,PSEIP,"Packet API change: Add ""ulMember"" to all ""addressing"" packets which already contain class, instance, attribute.","<p>The member level adressing seems to become more and more important in CIP. Also, it would be really good to have it for internal purposes.</p>\r\n\r\n<p>I want to extend the packet API by an additional ""ulMember"" in all packets which already have the typical (class, instance, attribute) addressing.</p>\r\n",
622554,PSEIP,eip_eif_stack_config.c shall be moved from eip_eif component to target_common component and renamed accordingly,"<p>These are essentially startup parameters.</p>\r\n\r\n<p>In order for us to do some linker tricks for CIP security, we need to compile this at firmware level and not into the EIF library</p>\r\n",
622541,PSEIP,DHCP-retrieved host name is not applied into TCP/IP object attribute 6,"<p>if a network configuration is received from a DHCP-Server which includes the hostname option, then this hostname is not applied into the TCP/IP object, attribute 6 ""Hostname""</p>\r\n",
622523,PSEIP,Minor optimizations & cleanup,"<p>SET_NV_DATA and GET_NV_DATA services should use the abstracted mechanism for request size checking and not do this manually.<br>\r\n&nbsp;</p>\r\n\r\n<p>Also, we can reduce the number of calls into CipObj_SetAttribute and CipObj_GetAttribute at some points.</p>\r\n",
621798,PSEIP,Missing some attribute value validation checks,<p>Identity Attribute 3: Data size is not checked. Two bytes are expected. Lower or higher data sizes should be rejected and are currently not.</p>\r\n\r\n<p>Identity Attribute 7: CIp short string minimum length is 1 byte. This is not checked currently. Only the upper limit is checked and rejected if too much data is provided.</p>\r\n\r\n<p>EthernetLink attribute 9: Data size of zero is not rejected with CONFIG_TOO_SMALL status</p>\r\n\r\n<p>&nbsp;</p>\r\n,
621793,PSEIP,Timesync attribute 6 set has no effect,<p>Set-access to attribute 6 of the time sync object does not have any effect.</p>\r\n\r\n<p>&nbsp;</p>\r\n,
621741,PSEIP,Redundant checking of the requested service inside the validate functions of object attributes,"<p>A Validate function will only be&nbsp;called within the&nbsp;CipObj_SetAttribute. So the requested service is already checked and is valid and there is no need to recheck it.</p>\r\n\r\n<p>Please remove all&nbsp;the redundant service checking.</p>\r\n\r\n<p>example: Identity object function:CipId_Validate_3()&nbsp;</p>\r\n\r\n<p></p>\r\n\r\n<pre style=""background-color:#F7F7F7;border:1px solid #D7D7D7;padding:.5em 1em .5em 1em;"">static uint8_t \r\nCipId_Validate_3( void*               pvParam,\r\n                  CIP_OBJ_REQUEST_T*  ptRequest,\r\n                  bool *pfEffective)\r\n{\r\n  CIP_IDENTITY_RSC_T* ptRsc = (CIP_IDENTITY_RSC_T *)pvParam;\r\n\r\n  if (ptRequest-&gt;usService == CIP_CMD_SET_ATTR_SINGLE)\r\n  {\r\n    __HIL_PACKED_PRE struct __HIL_PACKED_POST {\r\n      uint16_t usValue;\r\n    } *pt = (void*)ptRequest-&gt;pbReqData;\r\n\r\n    if (pt-&gt;usValue == 0)\r\n    {\r\n      /* zero is not a valid product code */\r\n      return CIP_GSR_INVALID_PARAMETER;\r\n    }\r\n    *pfEffective = (ptRsc-&gt;tIdObjData.atInstance[0].tV.usProductCode != pt-&gt;usValue);\r\n  }\r\n  return CIP_GSR_SUCCESS;\r\n}</pre>\r\n\r\n<p>&nbsp;</p>\r\n",
